addons-server-master,./../final-unzips/addons-server-master/src/olympia/landfill/collection.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,25,"{'type': 'function_call', 'line': 25, 'name': 'random.randint', 'args': [0, 59], 'keywords': [], 'hasInputs': False}"
addons-server-master,./../final-unzips/addons-server-master/src/olympia/landfill/collection.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,24,"{'type': 'function_call', 'line': 24, 'name': 'random.randint', 'args': [0, 23], 'keywords': [], 'hasInputs': False}"
addons-server-master,./../final-unzips/addons-server-master/src/olympia/landfill/collection.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,25,"{'type': 'function_call', 'line': 25, 'name': 'random.randint', 'args': [0, 59], 'keywords': [], 'hasInputs': False}"
addons-server-master,./../final-unzips/addons-server-master/src/olympia/landfill/stats.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,20,"{'type': 'function_call', 'line': 20, 'name': 'DownloadCount.objects.create', 'args': [], 'keywords': [['addon', 'addon', False], ['count', 'random.randrange', False], ['date', 'date', False], ['sources', None, False]], 'hasInputs': False}"
addons-server-master,./../final-unzips/addons-server-master/src/olympia/landfill/images.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,18,"{'type': 'variable', 'line': 18, 'name': 'color', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['random.list']}"
addons-server-master,./../final-unzips/addons-server-master/src/olympia/api/models.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,94,"{'type': 'function_call', 'line': 94, 'name': 'random.randint', 'args': [0, 999], 'keywords': [], 'hasInputs': False}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,202,"{'type': 'function_call', 'line': 202, 'name': 'random.randrange', 'args': [1, 5], 'keywords': [], 'hasInputs': False}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,240,"{'type': 'function_def', 'line': 239, 'name': 'delivery_region', 'args': ['self'], 'defaults': [], 'return': ['random.choice', 'DELIVERY_REGIONS'], 'returnLine': 240, 'returnArgs': [['US', 'PL', 'DE', 'GB']]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,243,"{'type': 'function_def', 'line': 242, 'name': 'shipping_method', 'args': ['self'], 'defaults': [], 'return': ['random.choice', 'ShippingMethod.objects.all'], 'returnLine': 243, 'returnArgs': ['ShippingMethod.objects.all']}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,372,"{'type': 'variable', 'line': 372, 'name': 'status', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [[]]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,402,"{'type': 'variable', 'line': 402, 'name': 'quantity', 'value': None, 'valueSrc': 'random.randrange', 'funcKeywords': [], 'isInput': False, 'args': [1, 5]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/random_data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,456,"{'type': 'function_call', 'line': 456, 'name': 'random.randrange', 'args': [1, 10], 'keywords': [], 'hasInputs': False}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,582,"{'type': 'variable', 'line': 582, 'name': 'chance_to_rate', 'value': None, 'valueSrc': 'random.uniform', 'funcKeywords': [], 'isInput': False, 'args': [0.0, 1.0]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,585,"{'type': 'variable', 'line': 585, 'name': 'user_count', 'value': None, 'valueSrc': 'random.randint', 'funcKeywords': [], 'isInput': False, 'args': [1, 'glob.len']}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,590,"{'type': 'variable', 'line': 590, 'name': 'give_rating', 'value': None, 'valueSrc': 'random.uniform', 'funcKeywords': [], 'isInput': False, 'args': [0.0, 1.0]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/core/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,593,"{'type': 'variable', 'line': 593, 'name': 'value', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['rating_range']}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/promo/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,48,"{'type': 'variable', 'line': 48, 'name': 'is_featured', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [[True, False]]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/promo/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,49,"{'type': 'variable', 'line': 49, 'name': 'position', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [['topLeft', 'topCenter', 'topRight', 'bottomLeft', 'bottomCenter', 'bottomRight', 'centerLeft', 'centerRight', 'centerCenter']]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/promo/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,50,"{'type': 'variable', 'line': 50, 'name': 'show', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [['left', 'right', 'down', 'up']]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/promo/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,51,"{'type': 'variable', 'line': 51, 'name': 'hide', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [['left', 'right', 'down', 'up']]}"
saleor-custom-master,./../final-unzips/saleor-custom-master/saleor/promo/utils/data.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,58,"{'type': 'variable', 'line': 58, 'name': 'has_message', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [[True, False]]}"
nikola-master,./../final-unzips/nikola-master/nikola/post.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,415,"{'type': 'variable', 'line': 415, 'name': 'm', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
librato-python-web-master,./../final-unzips/librato-python-web-master/librato_python_web/instrumentor/util.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,143,"{'type': 'variable', 'line': 143, 'name': 'h', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
djangocon_2015_talk-master,./../final-unzips/djangocon_2015_talk-master/read_replica_router/__init__.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,7,"{'type': 'function_def', 'line': 5, 'name': 'db_for_read', 'args': ['self', 'model', 'hints'], 'defaults': [], 'return': ['random.choice', 'settings.READ_REPLICAS'], 'returnLine': 7, 'returnArgs': ['settings.READ_REPLICAS']}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/pip/_vendor/retrying.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,159,"{'type': 'function_def', 'line': 157, 'name': 'random_sleep', 'args': ['self', 'previous_attempt_number', 'delay_since_first_attempt_ms'], 'defaults': [], 'return': ['random.randint', 'self._wait_random_min', 'self._wait_random_max'], 'returnLine': 159, 'returnArgs': ['self._wait_random_min', 'self._wait_random_max']}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/db/models/indexes.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,81,"{'type': 'variable', 'line': 81, 'name': 'h', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/db/backends/base/schema.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,144,"{'type': 'variable', 'line': 144, 'name': 'h', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,301,"{'type': 'variable', 'line': 301, 'name': 'ctx', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,306,"{'type': 'variable', 'line': 306, 'name': 'url', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['hashlib.force_bytes']}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,314,"{'type': 'variable', 'line': 314, 'name': 'url', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['hashlib.force_bytes']}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/django/contrib/staticfiles/storage.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,78,"{'type': 'variable', 'line': 78, 'name': 'md5', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Python-Django-Complete-Real-Estate-Website-master,./../final-unzips/Python-Django-Complete-Real-Estate-Website-master/venv/Lib/site-packages/setuptools/command/easy_install.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,438,"{'type': 'variable', 'line': 438, 'name': 'pid', 'value': None, 'valueSrc': 'random.randint', 'funcKeywords': [], 'isInput': False, 'args': [0, 'sys.maxsize']}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,233,"{'type': 'variable', 'line': 233, 'name': 'tag_to_add', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [[]]}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,239,"{'type': 'variable', 'line': 239, 'name': 'category_to_add', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': [[]]}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,266,"{'type': 'variable', 'line': 266, 'name': 'user_id', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['user_ids']}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,267,"{'type': 'variable', 'line': 267, 'name': 'product_id', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['product_ids']}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,305,"{'type': 'variable', 'line': 305, 'name': 'address', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['addresses']}"
FlaskApiEcommerce-master,./../final-unzips/FlaskApiEcommerce-master/seed_database.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,323,"{'type': 'variable', 'line': 323, 'name': 'product', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['products']}"
lbry-sdk-master,./../final-unzips/lbry-sdk-master/lbry/dht/protocol/routing_table.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,248,"{'type': 'function_call', 'line': 248, 'name': 'random.randrange', 'args': ['self.buckets.range_min', 'self.buckets.range_max'], 'keywords': [], 'hasInputs': False}"
lbry-sdk-master,./../final-unzips/lbry-sdk-master/scripts/wallet_server_monitor.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,340,"{'type': 'function_call', 'line': 340, 'name': 'random.choice', 'args': [[""Wallet servers will have to watch themselves, I'm leaving now."", ""I'm going to go take a nap, hopefully nothing blows up while I'm gone."", ""Babushka is calling, I'll be back later, someone else watch the servers while I'm gone.""]], 'keywords': [], 'hasInputs': False}"
cartoonify-master,./../final-unzips/cartoonify-master/cartoonify/app/sketch/sketchgizeh.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,38,"{'type': 'function_call', 'line': 38, 'name': 'random.randint', 'args': [1, 1000], 'keywords': [], 'hasInputs': False}"
cartoonify-master,./../final-unzips/cartoonify-master/cartoonify/app/sketch/sketchgizeh.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,77,"{'type': 'function_call', 'line': 77, 'name': 'random.randint', 'args': [1, 1000], 'keywords': [], 'hasInputs': False}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/pip/_vendor/retrying.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,159,"{'type': 'function_def', 'line': 157, 'name': 'random_sleep', 'args': ['self', 'previous_attempt_number', 'delay_since_first_attempt_ms'], 'defaults': [], 'return': ['random.randint', 'self._wait_random_min', 'self._wait_random_max'], 'returnLine': 159, 'returnArgs': ['self._wait_random_min', 'self._wait_random_max']}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/db/backends/base/schema.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,121,"{'type': 'variable', 'line': 121, 'name': 'h', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,286,"{'type': 'variable', 'line': 286, 'name': 'ctx', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,291,"{'type': 'variable', 'line': 291, 'name': 'url', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['__future__.unicode_literals.force_bytes']}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/utils/cache.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,299,"{'type': 'variable', 'line': 299, 'name': 'url', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['__future__.unicode_literals.force_bytes']}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/core/cache/utils.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,15,"{'type': 'variable', 'line': 15, 'name': 'args', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['__future__.unicode_literals.force_bytes']}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/core/mail/message.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,55,"{'type': 'variable', 'line': 55, 'name': 'randint', 'value': None, 'valueSrc': 'random.randrange', 'funcKeywords': [], 'isInput': False, 'args': [100000]}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/django/contrib/staticfiles/storage.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,82,"{'type': 'variable', 'line': 82, 'name': 'md5', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': []}"
Bus-Reservation-System-master,./../final-unzips/Bus-Reservation-System-master/Bus_reservation/Lib/site-packages/setuptools/command/easy_install.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,417,"{'type': 'variable', 'line': 417, 'name': 'pid', 'value': None, 'valueSrc': 'random.randint', 'funcKeywords': [], 'isInput': False, 'args': [0, 'sys.maxsize']}"
cassiopeia-master,./../final-unzips/cassiopeia-master/examples/match_collection.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,32,"{'type': 'variable', 'line': 32, 'name': 'new_summoner_id', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['unpulled_summoner_ids']}"
cassiopeia-master,./../final-unzips/cassiopeia-master/examples/match_collection.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,41,"{'type': 'variable', 'line': 41, 'name': 'new_match_id', 'value': None, 'valueSrc': 'random.choice', 'funcKeywords': [], 'isInput': False, 'args': ['unpulled_match_ids']}"
J-Kart-master,./../final-unzips/J-Kart-master/src/products/models.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,19,"{'type': 'variable', 'line': 19, 'name': 'new_filename', 'value': None, 'valueSrc': 'random.randint', 'funcKeywords': [], 'isInput': False, 'args': [1, 3910209312]}"
e-commerce-2_django-master,./../final-unzips/e-commerce-2_django-master/products/models.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,23,"{'type': 'variable', 'line': 23, 'name': 'new_filename', 'value': None, 'valueSrc': 'random.randint', 'funcKeywords': [], 'isInput': False, 'args': [1, 1000000]}"
e-commerce-2_django-master,./../final-unzips/e-commerce-2_django-master/marketing/utils.py,use of weak cryptographic algorithm,use of weak cryptographic algorithm,22,"{'type': 'variable', 'line': 22, 'name': 'm', 'value': None, 'valueSrc': 'hashlib.md5', 'funcKeywords': [], 'isInput': False, 'args': ['member_email']}"
