Look4Face-master,deployment with debug flag set to true,1
MachineLearning-DeepLearning-NLP-LeetCode-StatisticalLearningMethod-TensorFlow-master,use of weak cryptographic algorithm,1
MachineLearning-DeepLearning-NLP-LeetCode-StatisticalLearningMethod-TensorFlow-master,assert statement,10
MechanicalSoup-master,dynamic code execution,1
MechanicalSoup-master,command injection,5
MechanicalSoup-master,assert statement,4
MechanicalSoup-master,ignoring except block,3
MicroSite-master,use of YAML load,3
MicroSite-master,ignoring except block,5
MicroSite-master,hard-coded secrets,3
MicroSite-master,use of HTTP without TLS,4
MicroSite-master,deployment with debug flag set to true,1
MicroSite-master,hard-coded tmp directories,1
Mini-E-commerce-webapp-dummy--master,hard-coded secrets,1
Mini-E-commerce-webapp-dummy--master,deployment with debug flag set to true,1
MyAwesomeCart-master,hard-coded secrets,1
MyAwesomeCart-master,deployment with debug flag set to true,1
Nuitka-develop,ignoring except block,250
Nuitka-develop,assert statement,703
Nuitka-develop,bad file permission,16
Nuitka-develop,dynamic code execution,30
Nuitka-develop,command injection,39
Nuitka-develop,use of HTTP without TLS,8
Nuitka-develop,insecure deserialization,15
Nuitka-develop,use of weak cryptographic algorithm,3
Nuitka-develop,empty password,8
Nuitka-develop,deployment with debug flag set to true,2
Nuitka-develop,hard-coded secrets,1
Nuitka-develop,hard-coded tmp directories,1
OWSLib-master,use of HTTP without TLS,20
OWSLib-master,ignoring except block,9
OWSLib-master,empty password,19
OWSLib-master,assert statement,19
OWSLib-master,use of YAML load,1
Product-Info-Crawler-master,deployment with debug flag set to true,1
Product-Info-Crawler-master,hard-coded secrets,1
PyDSWS-master,use of HTTP without TLS,2
PyExPool-master,ignoring except block,3
PyExPool-master,assert statement,21
PyExPool-master,command injection,1
PyFlask_2k18-master,deployment with debug flag set to true,1
PyFlask_2k18-master,use of weak cryptographic algorithm,6
Python-Django-Complete-Real-Estate-Website-master,ignoring except block,551
Python-Django-Complete-Real-Estate-Website-master,dynamic code execution,34
Python-Django-Complete-Real-Estate-Website-master,assert statement,310
Python-Django-Complete-Real-Estate-Website-master,hard-coded secrets,36
Python-Django-Complete-Real-Estate-Website-master,bad file permission,18
Python-Django-Complete-Real-Estate-Website-master,deployment with debug flag set to true,5
Python-Django-Complete-Real-Estate-Website-master,command injection,78
Python-Django-Complete-Real-Estate-Website-master,empty password,26
Python-Django-Complete-Real-Estate-Website-master,use of HTTP without TLS,10
Python-Django-Complete-Real-Estate-Website-master,use of weak cryptographic algorithm,8
Python-Django-Complete-Real-Estate-Website-master,hard-coded tmp directories,7
Python-Django-Complete-Real-Estate-Website-master,constructing sql statement upon user input,13
Python-Django-Complete-Real-Estate-Website-master,insecure deserialization,8
Python-Django-Complete-Real-Estate-Website-master,cross site scripting,42
Python-Django-Complete-Real-Estate-Website-master,use of YAML load,1
Rakathon-master,insecure deserialization,5
Rakathon-master,deployment with debug flag set to true,1
Redfin-master,ignoring except block,1
Rest-Shop-master,hard-coded tmp directories,1
Rest-Shop-master,hard-coded secrets,1
Rest-Shop-master,deployment with debug flag set to true,1
RoboBull-master,ignoring except block,1
RoboBull-master,deployment with debug flag set to true,1
SFECommerce-master,deployment with debug flag set to true,1
SFECommerce-master,use of HTTP without TLS,1
Scraping-Jumia-Ecommerce-master,hard-coded secrets,1
ShopCrawler-master,dynamic code execution,3
ShopCrawler-master,ignoring except block,3
ShopCrawler-master,use of weak cryptographic algorithm,92
ShopCrawler-master,use of HTTP without TLS,52
Spider-master,use of HTTP without TLS,1
TCIA-Python3-Downloader-Menu-3.1,empty password,4
TankGame-master,deployment with debug flag set to true,2
TankGame-master,use of HTTP without TLS,2
TankGame-master,ignoring except block,25
TankGame-master,empty password,1
Tor2web-master,ignoring except block,24
Tor2web-master,bad file permission,3
Tor2web-master,deployment with debug flag set to true,2
Tor2web-master,assert statement,1
Tor_Spider-master,command injection,2
Try-Django-1.11-master,hard-coded secrets,3
Try-Django-1.11-master,deployment with debug flag set to true,2
Try-Django-1.11-master,ignoring except block,1
UdemyCourseGrabber-master,command injection,4
UdemyCourseGrabber-master,ignoring except block,1
UdemyCourseGrabber-master,hard-coded secrets,1
Variable-Delivery-Cost-Finder-master,insecure deserialization,4
Web-Scraping-master,hard-coded secrets,2
Web-Scraping-master,deployment with debug flag set to true,1
Web-Scrapping-E-commerce-websites-master,hard-coded tmp directories,1
Web2Executable-master,ignoring except block,5
Web2Executable-master,bad file permission,5
Web2Executable-master,command injection,5
Web2Executable-master,assert statement,12
Web2Executable-master,hard-coded secrets,2
Webshell-Sniper-master,hard-coded IP address bindings,2
Webshell-Sniper-master,use of HTTP without TLS,4
Webshell-Sniper-master,no integrity check,2
Wooey-master,ignoring except block,8
Wooey-master,command injection,1
Wooey-master,cross site scripting,2
Wooey-master,hard-coded secrets,1
Wooey-master,assert statement,6
ZeroNet-py3,command injection,86
ZeroNet-py3,hard-coded secrets,17
ZeroNet-py3,assert statement,46
ZeroNet-py3,ignoring except block,29
ZeroNet-py3,bad file permission,2
ZeroNet-py3,use of weak cryptographic algorithm,4
ZeroNet-py3,dynamic code execution,2
ZeroNet-py3,use of HTTP without TLS,2
ZeroNet-py3,hard-coded IP address bindings,2
addons-server-master,deployment with debug flag set to true,1
addons-server-master,use of HTTP without TLS,13
addons-server-master,hard-coded secrets,38
addons-server-master,command injection,6
addons-server-master,ignoring except block,40
addons-server-master,cross site scripting,10
addons-server-master,use of weak cryptographic algorithm,7
addons-server-master,assert statement,23
addons-server-master,empty password,14
addons-server-master,insecure deserialization,1
addons-server-master,bad file permission,1
adyen-python-online-payments-master,use of HTTP without TLS,1
adyen-python-online-payments-master,hard-coded secrets,1
alexandra-master,hard-coded secrets,1
amazon-reviews-analysis-master,insecure deserialization,3
app-service-web-python-get-started-master,deployment with debug flag set to true,2
app-service-web-python-get-started-master,hard-coded secrets,1
app-service-web-python-get-started-master,assert statement,3
appdaemon-dev,ignoring except block,7
appdaemon-dev,use of weak cryptographic algorithm,2
appdaemon-dev,assert statement,3
appdaemon-dev,hard-coded secrets,5
appdaemon-dev,use of YAML load,6
appdaemon-dev,command injection,12
appdaemon-dev,empty password,1
appdaemon-dev,use of HTTP without TLS,2
appengine-flask-skeleton-master,assert statement,31
appengine-flask-skeleton-master,ignoring except block,72
appengine-flask-skeleton-master,dynamic code execution,15
appengine-flask-skeleton-master,hard-coded secrets,2
appengine-flask-skeleton-master,use of weak cryptographic algorithm,1
appengine-flask-skeleton-master,use of HTTP without TLS,2
appengine-flask-skeleton-master,insecure deserialization,5
appengine-flask-skeleton-master,bad file permission,3
appier-master,empty password,3
appier-master,use of weak cryptographic algorithm,2
appier-master,ignoring except block,20
appier-master,hard-coded secrets,4
appier-master,dynamic code execution,3
appier-master,command injection,2
archweb-master,hard-coded secrets,4
archweb-master,ignoring except block,3
archweb-master,constructing sql statement upon user input,10
archweb-master,command injection,2
archweb-master,cross site scripting,4
asyncmicroservices-master,hard-coded secrets,1
asyncmicroservices-master,deployment with debug flag set to true,3
atheme-web-master,dynamic code execution,1
atheme-web-master,ignoring except block,1
augur-master,dynamic code execution,2
augur-master,ignoring except block,25
augur-master,hard-coded secrets,10
augur-master,empty password,1
augur-master,bad file permission,2
augur-master,command injection,11
augur-master,constructing sql statement upon user input,10
awis-master,ignoring except block,1
aws-serverless-shopping-cart-master,hard-coded secrets,5
aws_py-master,assert statement,34
bb-slotter-master,empty password,1
bballfast-master,hard-coded secrets,3
bballfast-master,use of HTTP without TLS,8
bballfast-master,no integrity check,1
beg-django-e-commerce-master,deployment with debug flag set to true,2
beg-django-e-commerce-master,hard-coded secrets,8
beg-django-e-commerce-master,ignoring except block,9
beg-django-e-commerce-master,cross site scripting,1
bioservices-master,use of HTTP without TLS,36
bioservices-master,hard-coded secrets,2
bioservices-master,dynamic code execution,1
bioservices-master,assert statement,46
bioservices-master,ignoring except block,32
bioservices-master,insecure deserialization,1
bitcurator-access-webtools-master,ignoring except block,1
bitcurator-access-webtools-master,hard-coded secrets,4
bitcurator-access-webtools-master,dynamic code execution,1
bitcurator-access-webtools-master,hard-coded tmp directories,2
bitcurator-access-webtools-master,deployment with debug flag set to true,1
blogofile-plugins,assert statement,12
blogofile-plugins,ignoring except block,10
blogofile-plugins,command injection,19
blogofile-plugins,dynamic code execution,5
blogofile-plugins,use of HTTP without TLS,1
book_scraper_python-master,use of HTTP without TLS,2
boto-develop,ignoring except block,31
boto-develop,insecure deserialization,37
boto-develop,hard-coded secrets,15
boto-develop,command injection,5
boto-develop,empty password,5
boto-develop,assert statement,30
boto-develop,use of HTTP without TLS,10
boto-develop,bad file permission,3
boto-develop,hard-coded tmp directories,1
boto-develop,dynamic code execution,1
boto-develop,use of YAML load,1
braspag-master,hard-coded secrets,6
braspag-master,assert statement,5
brother_ql_web-master,command injection,10
brother_ql_web-master,deployment with debug flag set to true,1
brother_ql_web-master,ignoring except block,1
brother_ql_web-master,use of weak cryptographic algorithm,2
buyandsell-master,hard-coded secrets,1
buyandsell-master,deployment with debug flag set to true,1
calllog211-master,ignoring except block,52
calllog211-master,dynamic code execution,8
calllog211-master,assert statement,27
calllog211-master,insecure deserialization,2
calllog211-master,hard-coded secrets,2
calllog211-master,use of HTTP without TLS,2
calllog211-master,bad file permission,2
calllog211-master,deployment with debug flag set to true,1
cartoonify-master,use of HTTP without TLS,2
cartoonify-master,deployment with debug flag set to true,1
cartoonify-master,assert statement,7
cartoonify-master,ignoring except block,1
cartoonify-master,hard-coded secrets,5
cassiopeia-master,use of weak cryptographic algorithm,2
cassiopeia-master,command injection,1
cassiopeia-master,ignoring except block,41
cassiopeia-master,use of HTTP without TLS,2
cassiopeia-master,assert statement,8
cassiopeia-master,hard-coded secrets,3
cassiopeia-master,empty password,2
ccxt-master,ignoring except block,8
ccxt-master,command injection,9
ccxt-master,hard-coded secrets,2
ccxt-master,empty password,10
ccxt-master,assert statement,48
certidude-master,command injection,27
certidude-master,ignoring except block,12
certidude-master,assert statement,21
certidude-master,hard-coded tmp directories,4
certidude-master,bad file permission,1
certidude-master,use of weak cryptographic algorithm,1
cfn-pyplates-master,hard-coded secrets,3
chapullmarket-master,deployment with debug flag set to true,2
chapullmarket-master,hard-coded secrets,1
chinese-ecommerce-monitoring-master,command injection,1
chipy.org-master,hard-coded secrets,5
chipy.org-master,use of HTTP without TLS,3
chipy.org-master,ignoring except block,1
city-scrapers-main,hard-coded secrets,3
city-scrapers-main,ignoring except block,6
city-scrapers-main,use of HTTP without TLS,2
cntk-python-web-service-on-azure-master,assert statement,33
cntk-python-web-service-on-azure-master,use of YAML load,6
comcast-bw-master,command injection,12
cookiecutter-django-shop-master,command injection,1
cookiecutter-django-shop-master,assert statement,6
cp-barebone-movie-app-final-master,hard-coded secrets,1
cp-barebone-movie-app-final-master,deployment with debug flag set to true,1
create-aio-app-master,command injection,6
crypto-whale-watching-app-master,assert statement,2
crypto-whale-watching-app-master,ignoring except block,2
d6tflow-master,insecure deserialization,1
dark-fantasy-hack-tool-master,hard-coded IP address bindings,2
dark-fantasy-hack-tool-master,ignoring except block,3
datastore-ndb-python-master,assert statement,19
datastore-ndb-python-master,ignoring except block,6
datastore-ndb-python-master,insecure deserialization,1
datastore-ndb-python-master,deployment with debug flag set to true,1
datastore-ndb-python-master,hard-coded secrets,2
dev-dash-dev-dash,hard-coded secrets,3
dev-dash-dev-dash,deployment with debug flag set to true,1
django-admin-bootstrapped-master,cross site scripting,1
django-admin-bootstrapped-master,ignoring except block,2
django-auditlog-master,assert statement,1
django-auditlog-master,empty password,5
django-auditlog-master,ignoring except block,5
django-auditlog-master,cross site scripting,1
django-avatar-master,hard-coded secrets,1
django-avatar-master,cross site scripting,1
django-basic-apps-master,hard-coded secrets,2
django-basic-apps-master,use of HTTP without TLS,1
django-basic-apps-master,cross site scripting,2
django-basic-apps-master,ignoring except block,1
django-calaccess-raw-data-master,hard-coded secrets,10
django-calaccess-raw-data-master,ignoring except block,2
django-calaccess-raw-data-master,use of HTTP without TLS,1
django-calaccess-raw-data-master,constructing sql statement upon user input,2
django-changuito-master,ignoring except block,3
django-chartit-master,assert statement,1
django-chartit-master,hard-coded secrets,1
django-chartit-master,deployment with debug flag set to true,1
django-chartit-master,hard-coded tmp directories,1
django-chartit-master,cross site scripting,1
django-cors-headers-master,ignoring except block,1
django-cors-headers-master,command injection,13
django-crispy-forms-master,command injection,2
django-crispy-forms-master,cross site scripting,2
django-crispy-forms-master,ignoring except block,3
django-cron-master,hard-coded secrets,2
django-cron-master,deployment with debug flag set to true,1
django-cron-master,ignoring except block,3
django-cron-master,hard-coded tmp directories,1
django-dtg-store-manager-master,ignoring except block,3
django-dtg-store-manager-master,deployment with debug flag set to true,2
django-dtg-store-manager-master,hard-coded secrets,3
django-ecommerce-wagtail-master,ignoring except block,2
django-ecommerce-wagtail-master,use of HTTP without TLS,1
django-ecommerce-wagtail-master,deployment with debug flag set to true,1
django-ecommerce-wagtail-master,hard-coded secrets,1
django-form-designer-master,ignoring except block,3
django-friendship-master,hard-coded secrets,1
django-friendship-master,deployment with debug flag set to true,1
django-hvad-master,ignoring except block,12
django-hvad-master,assert statement,4
django-jquery-file-upload-master,cross site scripting,1
django-jquery-file-upload-master,hard-coded secrets,1
django-jquery-file-upload-master,deployment with debug flag set to true,1
django-machina-master,hard-coded secrets,4
django-machina-master,deployment with debug flag set to true,1
django-machina-master,assert statement,4
django-machina-master,cross site scripting,1
django-machina-master,ignoring except block,5
django-oscar-demo-master,hard-coded secrets,4
django-oscar-demo-master,deployment with debug flag set to true,4
django-oscar-master,ignoring except block,29
django-oscar-master,hard-coded secrets,7
django-oscar-master,assert statement,4
django-oscar-master,cross site scripting,1
django-oscar-master,constructing sql statement upon user input,1
django-post_office-master,ignoring except block,4
django-post_office-master,assert statement,2
django-react-ecommerce-master,hard-coded secrets,1
django-react-ecommerce-master,deployment with debug flag set to true,2
django-recaptcha-develop-master,cross site scripting,1
django-registration-master,hard-coded secrets,1
django-rest-auth-master,ignoring except block,2
django-rest-auth-master,assert statement,1
django-rest-auth-master,hard-coded secrets,1
django-rest-auth-master,deployment with debug flag set to true,1
django-rq-master,hard-coded secrets,1
django-rq-master,ignoring except block,6
django-rq-master,use of YAML load,1
django-salesman-master,hard-coded secrets,2
django-salesman-master,deployment with debug flag set to true,1
django-salesman-master,use of weak cryptographic algorithm,1
django-salesman-master,ignoring except block,1
django-salesman-master,empty password,1
django-schedule-master,ignoring except block,1
django-schedule-master,use of HTTP without TLS,1
django-schedule-master,deployment with debug flag set to true,2
django-schedule-master,hard-coded secrets,2
django-scheduler-develop,ignoring except block,2
django-scheduler-develop,cross site scripting,2
django-simple-shop-master,ignoring except block,5
django-simple-shop-master,cross site scripting,1
django-stockroom-master,cross site scripting,1
django-tables2-master,command injection,8
django-tables2-master,deployment with debug flag set to true,1
django-tables2-master,hard-coded secrets,2
django-tables2-master,ignoring except block,3
django-tables2-master,cross site scripting,3
django-tastypie-master,ignoring except block,10
django-tastypie-master,hard-coded secrets,3
django-tastypie-master,deployment with debug flag set to true,2
django-tastypie-master,use of YAML load,2
django-tastypie-master,use of HTTP without TLS,1
django-tutorial-master,hard-coded secrets,1
django-tutorial-v2-master,assert statement,1
django-tutorial-v2-master,hard-coded secrets,1
django-tutorial-v2-master,deployment with debug flag set to true,2
django_quiz-master,hard-coded secrets,1
djangocon_2015_talk-master,hard-coded secrets,1
djangocon_2015_talk-master,deployment with debug flag set to true,2
djangocon_2015_talk-master,use of weak cryptographic algorithm,1
djangogirls-master,hard-coded secrets,5
djangogirls-master,hard-coded tmp directories,1
djangogirls-master,use of HTTP without TLS,9
djangogirls-master,no integrity check,1
djangogirls-master,ignoring except block,2
djangogirls-master,empty password,4
djangogirls-master,cross site scripting,1
djangogirls-master,assert statement,11
djangogirls-master,command injection,2
djangogirls-master,use of weak cryptographic algorithm,2
djangopackages-master,ignoring except block,6
djangopackages-master,hard-coded secrets,2
djangopackages-master,hard-coded tmp directories,2
djangopackages-master,deployment with debug flag set to true,2
djangopackages-master,use of HTTP without TLS,2
doorstep-master,hard-coded secrets,9
doorstep-master,deployment with debug flag set to true,5
doorstep-master,ignoring except block,4
doorstep-master,command injection,2
doorstep-master,assert statement,2
dpt-rp1-py-master,no certificate validation,1
dpt-rp1-py-master,ignoring except block,2
dpt-rp1-py-master,assert statement,1
dpt-rp1-py-master,command injection,15
e-commerce-2_django-master,use of weak cryptographic algorithm,3
e-commerce-2_django-master,hard-coded secrets,3
e-commerce-2_django-master,deployment with debug flag set to true,3
e-commerce-2_django-master,ignoring except block,2
e-commerce-2_django-master,cross site scripting,1
e-commerce-web-scraper-master,command injection,8
e-commerce-web-scraper-master,hard-coded secrets,2
e-commerce-web-scraper-master,ignoring except block,1
eCommerce-Database-main,hard-coded secrets,5
eCommerce-Database-main,deployment with debug flag set to true,2
eCommerce-Database-main,ignoring except block,104
eCommerce-Database-main,assert statement,173
eCommerce-Database-main,empty password,17
eCommerce-Database-main,bad file permission,9
eCommerce-Database-main,command injection,17
eCommerce-Database-main,use of weak cryptographic algorithm,1
eCommerce-Database-main,dynamic code execution,8
eCommerce-Database-main,use of HTTP without TLS,2
eCommerce-Database-main,hard-coded tmp directories,3
eCommerce-Database-main,constructing sql statement upon user input,10
eCommerce-Database-main,insecure deserialization,1
ebook-viewer-master,command injection,2
ebook-viewer-master,insecure deserialization,2
ebook-viewer-master,use of weak cryptographic algorithm,1
ebook-viewer-master,ignoring except block,2
ecommerce-master,hard-coded secrets,29
ecommerce-master,ignoring except block,19
ecommerce-master,hard-coded tmp directories,4
ecommerce-master,deployment with debug flag set to true,2
ecommerce-master,use of HTTP without TLS,10
ecommerce-master,use of YAML load,1
ecommerce-master,constructing sql statement upon user input,1
ecommerce-master,empty password,7
ecommerce-master,cross site scripting,1
ecommerce-master,use of weak cryptographic algorithm,1
ecommerce-master,assert statement,4
ecommerce_api-master,use of HTTP without TLS,5
ecommerce_api-master,ignoring except block,3
ecommerce_api-master,deployment with debug flag set to true,3
ecommerce_api-master,hard-coded secrets,9
ecommerce_api-master,hard-coded IP address bindings,1
ecommerce_website_development-master,deployment with debug flag set to true,2
ecommerce_website_development-master,hard-coded secrets,1
ecommerce_website_development-master,use of HTTP without TLS,3
